,id,has_startup
2186,jl_4e52849e166dfcee,1
2187,jl_5579f9cdd3925684,1
2188,jl_d1eb8575c85091db,1
2189,jl_418c36a73af4c33c,1
2190,jl_6278da4aaa4f5c22,1
2191,jl_43bfec89ee45eb97,1
2192,jl_697a3e84c4901dea,1
2193,jl_8ea12362f5709b84,1
2194,jl_2efe484172a37224,1
2195,jl_5ba0882fbaadba37,1
2196,jl_755c3c4b3b612783,1
2197,jl_04953396c320fc7d,1
2198,jl_eee9efc515bb13d6,1
2199,jl_ef92f91da5ee7a07,1
2200,jl_8a56baa241d06c05,1
2201,jl_adff12ae0b8b2b3d,1
2202,jl_2e31317f042b280e,1
2203,jl_1bbfc04eca5f0a84,1
2204,jl_272cafee2199da5c,1
2205,jl_ea04402ec43f4969,1
2206,jl_b7fdbe270e6fa3e4,1
2207,jl_146c2225968c56e4,1
2208,jl_5bb6212e910dd74f,1
2209,jl_2297ee03e7a65cef,1
2210,jl_36053f00328c2bee,1
2211,jl_97a611caab239c99,1
2212,jl_e08bf325787edffa,1
2213,jl_2256ca73cf1ab1e2,1
2214,jl_054d11e557796aec,1
2215,jl_d17f188ec71ae831,1
2216,jl_beaf3daf8fe88b2d,1
2217,jl_05c2805b27536a02,1
2218,jl_8ae690e284f57c29,1
2219,jl_f3735cb555ef9177,1
2220,jl_ba439c39716efdb7,1
2221,jl_7e4a221a7e48cddb,1
2222,jl_9ae4ca7acea48afa,1
2223,jl_2dcc9bce8ac7b37d,1
2224,jl_36d31da8f4c7a665,1
2225,jl_58e0edacff347dd4,1
2226,jl_fd7ab93a23990a02,1
2227,jl_d04d44933c2d773f,1
2228,jl_5ef78db0070fd967,1
2229,jl_6a16807792558eca,1
2230,jl_2f952787f067faf8,1
2231,jl_2ade38eba999fb37,1
2232,jl_fc49c86aaae2d436,1
2233,jl_4b04b33a61318016,1
2234,jl_06860199e2efdf98,1
2235,jl_5cef0c3c8fec89d8,1
2236,jl_73c857655c008ea4,1
2237,jl_bee91916c14f01e0,1
2238,jl_784f2a4a45c3d20b,1
2239,jl_663d0c9335d5adb9,1
2240,jl_fe7331b3aa723acc,1
2241,jl_3ffebab789bb83c8,1
2242,jl_855ccfa08000b0fb,1
2243,jl_e9fc3f6940c7343a,1
2244,jl_6b0f5b3ec476ba17,1
2245,jl_052b85a29e6051b8,1
2246,jl_137dac2ee7b76feb,1
2247,jl_27c78225ff663692,1
2248,jl_d5f2bbab01e098f1,1
2249,jl_2b93e30cbfd8ff41,1
2250,jl_a164e874031221fc,1
2251,jl_c725e27a4d97f0e8,1
2252,jl_e5ce2df3050b1154,1
2253,jl_840e48f4af0e5f46,1
2254,jl_104ac56715c63005,1
2255,jl_776b9db77d9d2fe8,1
2256,jl_ec92ad6e4808497f,1
2257,jl_f68459789de42a7d,1
2258,jl_bc4a2c85eb8d27e4,1
2259,jl_691b0450a948de20,1
2260,jl_f2a0213aa42df962,1
2261,jl_d0786a593ce3d0e5,1
2262,jl_4027c5d198e39c04,1
2263,jl_7ec13d8d56b60275,1
2264,jl_0b37042b9d64f67c,1
2265,jl_089f591e30eeed8c,1
2266,jl_7859147e08c52906,1
2267,jl_767fafb2c67f8b4c,1
2268,jl_82ad26380e8617ce,1
2269,jl_e62342b587f697af,1
2270,jl_1c2c8863212b7f96,1
2271,jl_c0653daeb0f6d100,1
2272,jl_41649c4a8ba69418,1
2273,jl_11af9acdb610afc1,1
2274,jl_f3700f100375c29f,1
2275,jl_06957d8f878afdf7,1
2276,jl_e754ce28f36c4ace,1
2277,jl_d5a1a4c1e1a508a3,1
2278,jl_c02035fff98bfd45,1
2279,jl_3001192cf89f06b0,1
2280,jl_9b6656f58ab2546c,1
2281,jl_eba35cc86197d2a1,1
2282,jl_5e2e6998ec182a6a,1
2283,jl_f379e24e35f2f043,1
2284,jl_626b5d80714c3971,1
2285,jl_9ef863afc95fb76b,1
2286,jl_484b12e1bb0f45c5,1
2287,jl_c62f846f332037b2,1
2288,jl_02698ddc0ffd5696,1
2289,jl_a29f364b7cee3d1d,1
2290,jl_688311d0b8457ad7,1
2291,jl_dbc07853063d02ad,1
2292,jl_22bb4301328e0b80,1
2293,jl_610f00c537e130a7,1
2294,jl_f8ef9db42d025917,1
2295,jl_36e27b0e5144df51,1
2296,jl_ee744923ebf990d9,1
2297,jl_fcd47e023087ac23,1
2298,jl_6600be51ffc706fa,1
2299,jl_867cd1b8d8edf248,1
2300,jl_ae9cfbef41233d6b,1
2301,jl_797dd684ced93148,1
2302,jl_41d8a9a99327af72,1
2303,jl_c881e9e969ebdcb7,1
2304,jl_379feb4e1b5b972d,1
2305,jl_d59516a611b7a011,1
2306,jl_c13bfe5deaf8b296,1
2307,jl_a2a7ab5748ac4179,1
2308,jl_0dc3e8ec1c990237,1
2309,jl_2980b883c17f295e,1
2310,jl_6e0597718975aeda,1
2311,jl_28736a953e9fece1,1
2312,jl_e1e4886fc199f229,1
2313,jl_3e0193cbe56d86aa,1
2314,jl_690d8c69fd54e5aa,1
2315,jl_b48f6f2ea5d1b675,1
2316,jl_774533c5c6a58f87,1
2317,jl_0b88f453e6987b06,1
2318,jl_9c4b47789592b03e,1
2319,jl_9a4419dcd59fcfe5,1
2320,jl_a8765371184f1211,1
2321,jl_45d34a2daa3c26bf,1
2322,jl_7bf234822ee4a595,1
2323,jl_8802b3462cbbc7a9,1
2324,jl_f7ff29b98a841012,1
2325,jl_14f72ccbbad6c125,1
2326,jl_491e8fca18216cc8,1
2327,jl_fda42ac0efb2b26b,1
2328,jl_e47ca3e2bb531f44,1
2329,jl_557b306ce903c110,1
2330,jl_8b277ada46fe0a50,1
2331,jl_ba34b9c406e58af8,1
2332,jl_4e5a49e7b57bd181,1
2333,jl_682dfbc0f8c2979b,1
2334,jl_400c125a43a40d57,1
2335,jl_1ce5959a5308cdc5,1
2336,jl_31bd907dc349ce83,1
2337,jl_baa9d7201515ccaf,1
2338,jl_d63c1acce3ed8474,1
2339,jl_700ec3386a5142a5,1
2340,jl_eb0254fd1cae7268,1
2341,jl_0851b211dbf3e3e8,1
2342,jl_08b514f4a446280a,1
2343,jl_155805abf7177e2d,1
2344,jl_88f8ba6e27c470fa,1
2345,jl_b10707640f7e1590,1
2346,jl_48808848217d64f0,1
2347,jl_245db200f5d3556e,1
2348,jl_2f403be68aee190b,1
2349,jl_c2cbd644ae59f5c4,1
2350,jl_077daac3b8b47c18,1
2351,jl_fb86620734f305fe,1
2352,jl_60c00ae9e15f9b07,1
2353,jl_21b8f2d75ccf375e,1
2354,jl_3b2e3adb4fd427d9,1
2355,jl_80ebfd1608c2497b,1
2356,jl_d0867b967589a872,1
2357,jl_f03b82f8c5e1232c,1
2358,jl_7663507b6814a310,1
2359,jl_974be8244344ce39,1
2360,jl_1cd14944abbffaeb,1
2361,jl_caae85351cd782ca,1
2362,jl_a5e6280afef0b3bf,1
2363,jl_5a6e02e87d78404f,1
2364,jl_956939c8c5c79255,1
2365,jl_20fe3d419e58809c,1
2366,jl_80d79eb20b01d7e7,1
2367,jl_4222734a19f8404a,1
2368,jl_b75c6d151955805c,1
2369,jl_ca9a6e8948c95c60,1
2370,jl_27d47a850f9a63a8,1
2371,jl_8c70839af57a7428,1
2372,jl_29b2fe18235e65fa,1
2373,jl_3114e9d13f4b4aad,1
2374,jl_2f41402b0d1e22a6,1
2375,jl_b031af5d10006e7d,1
2376,jl_2864d1437c2dfa23,1
2377,jl_1498023d1041b9af,1
2378,jl_6a906b0d00ff7337,1
2379,jl_6bd6dccd747afaf5,1
2380,jl_f204071115217471,1
2381,jl_7ca7ec20e8a87bef,1
2382,jl_9cd5e15b0d52ac3d,1
2383,jl_2b361b2441729013,1
2384,jl_30e53ef111c48496,1
2385,jl_7f53f8a7cd5a7725,1
2386,jl_40aa8253449c2054,1
2387,jl_614cffda2822b594,1
2388,jl_c324e34081c43ddf,1
2389,jl_d0421b3d39341b5c,1
2390,jl_52a8e2e10b8551c2,1
2391,jl_7e226087f46a55d2,1
2392,jl_df8869e3cfee419a,1
2393,jl_6adf90f2807e2098,1
2394,jl_177d82fb57c77d7a,1
2395,jl_6417b88c1e033352,1
2396,jl_879aca7ef36e6969,1
2397,jl_494b878f92dec490,1
2398,jl_c7719c15b50f09d9,1
2399,jl_1ca5bc2189c569ba,1
2400,jl_41a87cad013dfc82,1
2401,jl_eae9bf2b44fc45ca,1
2402,jl_dff5d19275e92423,1
2403,jl_72b70793a17036c8,1
2404,jl_102a2bd673d4940d,1
2405,jl_eba5e6ef0e57e96c,1
2406,jl_fbbc5aa0bb981a2d,1
2407,jl_e408261828aa95e7,1
2408,jl_d2cbe8875b6fdc51,1
2409,jl_7272a43dd9515d20,1
2410,jl_d4d9b14b3514459d,1
2411,jl_39b6dfd1dadfb833,1
2412,jl_4c7626db5e2e9dda,1
2413,jl_e2f0fd8d785c83a3,1
2414,jl_ad3440156a99519e,1
2415,jl_cb0709ce7194b345,1
2416,jl_8d18b0d2d1fc6efd,1
2417,jl_2209b3d568085f9d,1
2418,jl_288db7c4e5337442,1
2419,jl_0220b6f5dd0f02e2,1
2420,jl_b3fee06f9d3e7937,1
2421,jl_ee52cf57a3b6cea7,1
2422,jl_b21f6ad45815fb62,1
2423,jl_654ec64d5844c60f,1
2424,jl_805247253f6cbc3f,1
2425,jl_9455b3e1012d1133,1
2426,jl_4c69168b5581484e,1
2427,jl_e6df2984b17ae344,1
2428,jl_1510a78a5449aebd,1
2429,jl_d579f00807bfb812,1
2430,jl_44644badc6d0778a,1
2431,jl_c3280ef90dd3bbc0,1
2432,jl_85017d6b3a30bdd3,1
2433,jl_d511557756494fa0,1
2434,jl_0ff1fcdaf48321d8,1
2435,jl_e48b2229df07d5eb,1
2436,jl_fd2cfc1660bcdd3b,1
2437,jl_cd810e8bfb49dac4,1
2438,jl_288db7c4e5337442,1
2439,jl_44644badc6d0778a,1
2440,jl_4c69168b5581484e,1
2441,jl_c3280ef90dd3bbc0,1
2442,jl_e6df2984b17ae344,1
2443,jl_1510a78a5449aebd,1
2444,jl_d579f00807bfb812,1
2445,jl_85017d6b3a30bdd3,1
2446,jl_d511557756494fa0,1
2447,jl_0ff1fcdaf48321d8,1
2448,jl_e48b2229df07d5eb,1
2449,jl_cd810e8bfb49dac4,1
2450,jl_fd2cfc1660bcdd3b,1
2451,jl_9455b3e1012d1133,1
2452,jl_4c69168b5581484e,1
2453,jl_e6df2984b17ae344,1
2454,jl_1510a78a5449aebd,1
2455,jl_d579f00807bfb812,1
2456,jl_44644badc6d0778a,1
2457,jl_c3280ef90dd3bbc0,1
2458,jl_85017d6b3a30bdd3,1
2459,jl_d511557756494fa0,1
2460,jl_0ff1fcdaf48321d8,1
2461,jl_e48b2229df07d5eb,1
2462,jl_fd2cfc1660bcdd3b,1
2463,jl_cd810e8bfb49dac4,1
2464,jl_9455b3e1012d1133,1
2465,jl_4c69168b5581484e,1
2466,jl_e6df2984b17ae344,1
2467,jl_1510a78a5449aebd,1
2468,jl_d579f00807bfb812,1
2469,jl_44644badc6d0778a,1
2470,jl_c3280ef90dd3bbc0,1
2471,jl_85017d6b3a30bdd3,1
2472,jl_d511557756494fa0,1
2473,jl_0ff1fcdaf48321d8,1
2474,jl_e48b2229df07d5eb,1
2475,jl_fd2cfc1660bcdd3b,1
2476,jl_cd810e8bfb49dac4,1
2477,jl_288db7c4e5337442,1
2478,jl_44644badc6d0778a,1
2479,jl_4c69168b5581484e,1
2480,jl_c3280ef90dd3bbc0,1
2481,jl_e6df2984b17ae344,1
2482,jl_1510a78a5449aebd,1
2483,jl_d579f00807bfb812,1
2484,jl_85017d6b3a30bdd3,1
2485,jl_d511557756494fa0,1
2486,jl_0ff1fcdaf48321d8,1
2487,jl_e48b2229df07d5eb,1
2488,jl_cd810e8bfb49dac4,1
2489,jl_fd2cfc1660bcdd3b,1
